open_time,open,high,low,close,volume
1770285600000,4857.47,4887.9,4849.0,4876.06,17739.995
1770289200000,4876.2,4896.33,4865.7,4868.33,13044.521
1770292800000,4868.33,4879.49,4812.44,4855.01,28724.598
1770296400000,4855.01,4869.87,4804.5,4836.45,30880.553
1770300000000,4836.46,4872.26,4808.0,4847.22,31222.38
1770303600000,4847.24,4865.77,4800.0,4819.55,36579.782
1770307200000,4819.17,4909.06,4814.85,4889.91,30409.952
1770310800000,4889.92,4892.16,4860.0,4870.19,19717.713
1770314400000,4870.06,4877.44,4851.58,4860.95,13624.52
1770318000000,4860.94,4866.86,4825.0,4832.45,12964.527
1770321600000,4832.46,4844.12,4793.87,4813.78,16706.537
1770325200000,4813.75,4828.91,4759.1,4778.17,27436.014
1770328800000,4778.25,4784.91,4764.0,4778.55,5125.936
1770332400000,4778.54,4793.36,4700.0,4702.29,33395.168
1770336000000,4702.28,4767.77,4650.0,4763.16,41875.651
1770339600000,4763.15,4785.87,4694.0,4774.01,39980.171
1770343200000,4774.12,4846.7,4761.46,4815.68,28389.898
1770346800000,4815.69,4837.2,4801.41,4825.1,17742.084
1770350400000,4825.17,4833.56,4808.71,4813.82,13537.926
1770354000000,4813.82,4897.95,4807.31,4897.64,31862.741
1770357600000,4897.65,4903.41,4826.39,4845.97,26666.012
1770361200000,4845.86,4864.21,4837.53,4843.03,12677.163
1770364800000,4842.74,4881.74,4830.43,4861.77,19726.868
1770368400000,4861.77,4874.96,4840.58,4867.23,18210.512
1770372000000,4867.24,4882.59,4850.11,4879.7,12702.862
1770375600000,4879.69,4896.3,4865.39,4886.86,11661.183
1770379200000,4886.86,4903.46,4871.43,4898.95,13410.493
1770382800000,4898.95,4937.79,4896.27,4928.66,27774.596
1770386400000,4928.66,4948.74,4894.0,4946.64,28361.672
1770390000000,4946.34,4964.42,4925.8,4941.77,24716.518
1770393600000,4941.85,4951.79,4921.0,4949.96,12926.927
1770397200000,4949.73,4967.72,4946.08,4957.95,9891.344
1770400800000,4957.96,4968.46,4940.1,4958.59,9881.055
1770404400000,4958.6,4959.24,4945.0,4951.99,5963.418
1770408000000,4952.04,4953.86,4931.2,4945.65,8124.203
1770411600000,4945.7,4963.89,4937.16,4961.26,3681.271
1770415200000,4961.25,4972.76,4960.38,4970.41,2639.372
1770418800000,4970.24,4973.45,4957.84,4958.95,2794.257
1770422400000,4958.63,4961.0,4950.9,4954.94,2553.386
1770426000000,4954.82,4964.9,4952.67,4963.32,2004.003
1770429600000,4963.31,4967.84,4960.27,4966.1,1209.866
1770433200000,4966.11,4968.6,4959.41,4963.23,1617.261
1770436800000,4963.23,4969.8,4960.55,4961.55,1540.757
1770440400000,4961.55,4963.62,4956.0,4958.86,1360.397
1770444000000,4958.86,4971.35,4956.51,4964.51,2181.307
1770447600000,4964.51,4966.95,4955.9,4963.77,3081.745
1770451200000,4963.78,4966.67,4962.12,4963.58,1195.371
1770454800000,4963.58,4966.87,4962.6,4966.15,1064.035
1770458400000,4966.16,4968.0,4965.25,4967.01,1217.458
1770462000000,4967.01,4969.87,4964.0,4965.35,1059.186
1770465600000,4965.34,4973.0,4965.27,4971.86,2142.241
1770469200000,4971.86,4971.98,4968.7,4968.71,1084.312
1770472800000,4968.7,4970.17,4963.45,4964.02,1846.6
1770476400000,4964.02,4967.95,4963.21,4965.58,1213.948
1770480000000,4965.58,4970.0,4963.82,4966.51,2781.213
1770483600000,4966.51,4968.14,4964.7,4967.45,782.644
1770487200000,4967.44,4972.6,4966.35,4969.64,1121.727
1770490800000,4969.64,4975.7,4969.64,4975.7,1036.321
1770494400000,4975.7,4980.7,4975.36,4977.72,1776.687
1770498000000,4977.71,4980.67,4976.93,4979.25,809.153
1770501600000,4979.25,4980.0,4972.23,4975.51,1064.009
1770505200000,4975.65,4977.38,4967.47,4969.69,1209.894
1770508800000,4969.69,4978.63,4969.69,4974.11,2100.949
1770512400000,4974.11,4978.34,4974.07,4976.5,847.98
1770516000000,4976.5,4976.54,4970.64,4974.0,1143.187
1770519600000,4974.0,4975.0,4969.45,4970.45,1762.929
1770523200000,4970.45,4979.49,4970.45,4979.0,1548.774
1770526800000,4979.0,4990.98,4976.29,4988.63,2705.635
1770530400000,4988.63,4989.3,4978.6,4985.1,1979.864
1770534000000,4985.1,4985.85,4970.51,4971.0,2635.646
1770537600000,4971.0,4985.0,4971.0,4980.05,2760.514
1770541200000,4980.05,4980.05,4975.0,4975.5,1209.077
1770544800000,4975.49,4976.88,4971.55,4972.21,2017.717
1770548400000,4972.21,4980.0,4971.1,4971.75,2663.408
1770552000000,4971.79,4978.97,4971.75,4977.94,1211.364
1770555600000,4977.94,4980.0,4975.16,4975.43,1021.686
1770559200000,4975.42,4977.9,4975.0,4976.41,1183.595
1770562800000,4976.41,4976.94,4972.21,4974.38,1749.304
1770566400000,4974.44,4981.0,4974.38,4978.72,2270.518
1770570000000,4978.73,4981.73,4975.0,4978.2,1303.46
1770573600000,4978.2,4981.43,4975.6,4978.23,1427.915
1770577200000,4978.23,4981.98,4976.4,4978.53,1557.418
1770580800000,4978.54,4999.0,4978.4,4994.44,3686.047
1770584400000,4994.43,4999.0,4992.65,4996.0,863.03
1770588000000,4996.0,5017.36,4989.1,4990.22,5063.283
1770591600000,4990.22,5038.35,4963.0,5028.31,37288.294
1770595200000,5028.4,5041.94,5010.18,5018.81,21232.299
1770598800000,5018.82,5038.21,4973.0,4981.76,27436.837
1770602400000,4981.75,5014.9,4966.48,5004.71,15110.99
1770606000000,5004.7,5027.85,5003.25,5014.04,8213.061
1770609600000,5013.94,5023.45,5003.92,5008.61,6595.931
1770613200000,5008.61,5038.1,5007.31,5034.9,7535.811
1770616800000,5034.91,5043.73,5013.14,5027.2,11865.993
1770620400000,5027.4,5027.4,4995.9,5004.04,12387.847
1770624000000,5003.85,5033.51,5001.01,5026.58,11193.733
1770627600000,5026.59,5038.81,5002.4,5006.44,9230.016
1770631200000,5006.41,5014.0,4981.89,4990.48,12460.997
1770634800000,4990.47,5015.79,4987.1,5010.22,6084.394
1770638400000,5010.23,5020.81,5006.48,5012.09,6945.016
1770642000000,5012.1,5024.34,4993.58,5005.2,12378.805
1770645600000,5005.11,5039.98,5001.26,5037.0,14893.213
1770649200000,5037.0,5059.71,5022.8,5056.9,17366.575
1770652800000,5056.96,5080.97,5055.39,5071.4,13093.213
1770656400000,5071.4,5074.14,5041.62,5046.53,12161.913
1770660000000,5046.52,5066.62,5046.52,5064.84,8686.527
1770663600000,5064.84,5078.26,5064.46,5073.1,3938.625
1770667200000,5073.1,5086.58,5071.97,5077.97,4460.268
1770670800000,5077.92,5081.4,5049.25,5061.43,5757.596
1770674400000,5061.43,5063.4,5054.21,5055.21,1184.216
1770678000000,5055.22,5071.56,4986.6,5030.5,37326.469
1770681600000,5030.42,5046.27,5007.42,5017.69,14710.898
1770685200000,5017.69,5035.94,5011.81,5031.49,15119.815
1770688800000,5031.49,5053.79,5029.56,5036.56,8914.531
1770692400000,5036.4,5036.63,5015.0,5027.8,9027.242
1770696000000,5027.8,5032.77,5016.87,5030.59,3748.03
1770699600000,5030.59,5038.24,5010.0,5036.82,7038.151
1770703200000,5036.9,5042.51,5018.16,5022.68,6125.295
1770706800000,5022.67,5033.55,5016.84,5031.27,5186.306
1770710400000,5031.26,5052.6,5026.56,5039.8,6813.133
1770714000000,5040.24,5062.42,5039.39,5045.45,7121.457
1770717600000,5045.55,5056.43,5036.4,5046.44,6690.822
1770721200000,5046.45,5055.35,5043.45,5054.26,3905.61
1770724800000,5054.27,5056.37,5018.71,5030.34,10241.689
1770728400000,5030.34,5056.87,5025.29,5049.07,10300.843
1770732000000,5049.07,5076.93,5020.0,5038.39,19064.011
1770735600000,5038.38,5046.88,4997.86,5018.89,16198.181
1770739200000,5018.89,5024.55,5005.45,5022.32,8276.51
1770742800000,5022.35,5040.0,5019.75,5025.54,4387.291
1770746400000,5025.54,5026.95,5003.93,5011.28,6028.174
1770750000000,5011.39,5029.52,5006.91,5026.15,3749.3
1770753600000,5026.15,5044.19,5018.55,5028.5,3640.141
1770757200000,5028.45,5030.83,5018.44,5024.24,1844.892
1770760800000,5024.25,5031.26,5020.8,5028.67,1163.829
1770764400000,5028.67,5052.0,5027.53,5040.2,5519.082
1770768000000,5040.22,5047.34,5025.8,5036.67,5513.405
1770771600000,5036.47,5049.0,5029.42,5048.7,7297.635
1770775200000,5048.7,5055.5,5031.6,5052.67,7394.054
1770778800000,5052.74,5060.1,5043.23,5053.39,5125.944
1770782400000,5053.39,5058.28,5044.98,5045.32,4972.79
1770786000000,5045.41,5061.57,5043.01,5051.9,5269.671
1770789600000,5052.04,5062.8,5048.33,5062.12,5350.909
1770793200000,5062.12,5067.8,5048.63,5054.55,6131.557
1770796800000,5054.54,5059.46,5045.74,5052.09,3493.021
1770800400000,5052.09,5071.13,5046.03,5060.8,5408.701
1770804000000,5060.86,5104.9,5060.85,5094.35,18421.746
1770807600000,5094.41,5119.4,5081.98,5115.73,16228.768
1770811200000,5116.08,5122.69,5053.31,5086.32,21255.994
1770814800000,5085.92,5092.25,5022.0,5067.15,26890.956
1770818400000,5067.0,5083.82,5039.01,5060.88,14941.315
1770822000000,5060.7,5081.74,5041.26,5061.05,15399.981
1770825600000,5060.64,5077.69,5043.21,5075.57,7772.626
1770829200000,5075.56,5099.93,5068.81,5091.83,7248.789
1770832800000,5091.83,5093.38,5068.26,5082.5,6607.128
1770836400000,5082.5,5095.96,5078.18,5082.33,4539.822
1770840000000,5082.48,5089.99,5079.23,5086.08,2323.904
1770843600000,5086.08,5093.6,5070.98,5082.13,3431.291
1770847200000,5082.12,5087.99,5075.28,5081.91,1001.801
1770850800000,5081.91,5097.83,5056.17,5059.48,10948.836
1770854400000,5059.48,5065.54,5049.17,5061.73,6637.983
1770858000000,5061.73,5063.16,5044.28,5062.13,5744.307
1770861600000,5062.13,5071.82,5054.14,5064.84,4043.763
1770865200000,5064.71,5073.48,5054.87,5056.79,3965.779
1770868800000,5056.78,5067.94,5050.0,5067.71,2794.977
1770872400000,5067.71,5076.48,5063.45,5074.16,4185.902
1770876000000,5074.16,5074.99,5048.18,5058.07,6215.048
1770879600000,5058.14,5064.79,5051.28,5062.57,3055.962
1770883200000,5062.21,5071.67,5052.0,5066.42,5922.707
1770886800000,5066.41,5079.1,5064.4,5071.92,5121.628
1770890400000,5071.93,5076.15,5056.04,5060.92,4983.211
1770894000000,5060.92,5067.53,5057.55,5063.3,2705.465
1770897600000,5063.3,5067.12,5049.16,5053.3,4581.861
1770901200000,5053.29,5082.3,5052.08,5073.46,9966.447
1770904800000,5073.47,5076.4,5040.0,5046.27,16283.792
1770908400000,5046.27,5072.87,5041.86,5059.93,11826.328
1770912000000,5059.93,5066.35,4880.15,4953.09,79049.706
1770915600000,4953.09,4979.63,4938.6,4939.1,24651.556
1770919200000,4939.1,4949.25,4905.01,4933.71,19313.586
1770922800000,4933.71,4956.9,4926.01,4943.84,8705.372
1770926400000,4943.85,4947.07,4910.66,4914.39,8123.561
1770930000000,4914.31,4925.99,4911.89,4921.8,3522.162
1770933600000,4921.8,4931.5,4919.72,4929.6,1922.049
1770937200000,4929.6,4930.87,4887.0,4918.87,12691.138
1770940800000,4918.87,4946.55,4911.76,4926.89,8808.048
1770944400000,4926.89,4986.37,4925.6,4978.25,11127.075
1770948000000,4978.25,4988.53,4970.03,4985.49,5198.588
1770951600000,4985.47,4986.22,4971.76,4978.71,3223.886
1770955200000,4978.71,4993.7,4970.1,4973.43,5043.774
1770958800000,4973.43,4983.39,4943.83,4944.74,9098.811
1770962400000,4944.75,4966.34,4944.39,4965.32,7569.027
1770966000000,4965.31,4979.51,4950.45,4973.03,7100.642
1770969600000,4973.04,4986.45,4970.08,4980.43,7074.406
1770973200000,4980.43,4980.71,4960.55,4969.34,7127.81
1770976800000,4969.33,4978.14,4947.88,4950.55,7197.769
1770980400000,4950.52,4954.75,4933.26,4953.32,10202.093
1770984000000,4953.25,4973.49,4952.24,4968.49,7492.9
1770987600000,4968.5,4998.0,4956.77,4986.55,17298.625
1770991200000,4986.54,5010.82,4965.0,4994.61,21901.015
1770994800000,4994.66,5020.5,4974.5,4978.29,20133.252
1770998400000,4978.29,5032.0,4977.22,5007.64,14518.126
1771002000000,5007.65,5027.0,5005.43,5019.8,6333.097
1771005600000,5019.81,5033.52,5015.35,5028.41,5203.01
1771009200000,5028.4,5043.96,5022.9,5022.9,6168.996
1771012800000,5022.81,5032.8,5020.13,5030.4,3810.432
1771016400000,5030.28,5041.34,5026.43,5035.81,2528.388
1771020000000,5035.81,5040.24,5035.1,5036.73,1576.942
1771023600000,5036.73,5040.0,5036.19,5037.59,1174.924
1771027200000,5037.6,5040.71,5036.33,5039.91,1694.086
1771030800000,5039.9,5042.0,5039.0,5040.91,896.627
1771034400000,5040.92,5041.2,5039.0,5039.7,1802.045
1771038000000,5039.7,5040.42,5038.01,5039.71,1610.286
1771041600000,5039.72,5039.99,5034.0,5034.0,2307.306
1771045200000,5034.0,5037.61,5033.21,5035.37,2104.218
1771048800000,5035.37,5035.56,5033.0,5034.21,2310.649
1771052400000,5034.22,5040.71,5033.16,5039.21,3187.404
1771056000000,5039.22,5039.22,5034.55,5035.43,1895.455
1771059600000,5035.42,5037.61,5035.0,5035.66,1390.043
1771063200000,5035.65,5036.0,5034.53,5035.89,642.902
1771066800000,5035.9,5039.31,5035.05,5038.28,1797.373
1771070400000,5038.28,5038.28,5035.22,5036.54,1987.944
1771074000000,5036.55,5038.86,5036.0,5036.86,1325.251
1771077600000,5036.87,5037.17,5035.39,5036.88,1178.967
1771081200000,5036.88,5037.98,5036.51,5037.31,1103.704
1771084800000,5037.32,5037.32,5034.31,5034.31,1508.536
1771088400000,5034.31,5036.49,5034.02,5035.31,1591.272
1771092000000,5035.3,5037.06,5034.41,5036.19,1744.792
1771095600000,5036.19,5039.11,5035.99,5038.31,1289.186
1771099200000,5038.31,5038.31,5034.43,5036.01,1209.283
1771102800000,5036.01,5036.97,5034.72,5035.94,930.504
1771106400000,5035.94,5036.3,5035.03,5036.07,493.531
1771110000000,5036.08,5037.24,5034.55,5036.92,849.461
1771113600000,5036.93,5037.5,5035.4,5036.33,1075.203
1771117200000,5036.33,5037.7,5036.0,5037.41,716.455
1771120800000,5037.42,5037.92,5037.0,5037.91,716.773
1771124400000,5037.92,5039.78,5037.8,5039.63,1599.564
1771128000000,5039.63,5039.63,5037.9,5038.74,1680.079
1771131600000,5038.71,5039.1,5037.05,5037.06,1379.196
1771135200000,5037.05,5037.89,5037.05,5037.19,568.799
1771138800000,5037.19,5039.99,5037.12,5038.91,1451.089
1771142400000,5038.91,5042.96,5037.0,5041.84,2202.211
1771146000000,5041.85,5042.99,5037.5,5039.19,1267.935
1771149600000,5039.2,5039.2,5036.8,5038.4,1384.043
1771153200000,5038.39,5039.9,5038.23,5038.79,444.897
1771156800000,5038.79,5039.49,5037.06,5037.06,1890.167
1771160400000,5037.06,5038.06,5036.0,5036.02,1968.03
1771164000000,5036.02,5037.99,5035.52,5037.29,1501.132
1771167600000,5037.29,5038.51,5036.4,5038.48,1895.782
1771171200000,5038.47,5038.5,5035.52,5038.49,2168.05
1771174800000,5038.5,5040.0,5031.02,5035.11,3280.928
1771178400000,5035.1,5035.52,5030.22,5031.7,873.776
1771182000000,5031.7,5031.7,5023.73,5030.14,1751.754
1771185600000,5030.13,5034.8,5025.8,5034.78,806.238
1771189200000,5034.78,5035.65,5033.39,5034.78,586.864
1771192800000,5034.78,5038.0,5032.6,5037.84,1284.599
1771196400000,5037.84,5040.0,5007.0,5020.8,12844.886
1771200000000,5020.8,5022.36,5002.0,5015.3,7099.254
1771203600000,5015.3,5029.94,5006.96,5026.94,4357.308
1771207200000,5026.94,5030.36,4991.36,4993.67,6403.915
1771210800000,4993.66,4998.59,4973.7,4986.86,7085.658
1771214400000,4986.86,4991.92,4970.0,4978.24,5942.569
1771218000000,4978.25,4990.77,4966.2,4989.58,4015.584
1771221600000,4989.59,5002.84,4985.38,4994.43,3063.409
1771225200000,4994.25,5009.96,4988.37,5008.21,3819.203
1771228800000,5008.21,5013.4,4997.35,5008.53,3657.869
1771232400000,5008.47,5016.85,5008.1,5013.61,2965.942
1771236000000,5013.6,5017.4,5002.47,5007.19,3575.974
1771239600000,5007.19,5008.1,4998.71,5004.96,2992.385
1771243200000,5004.97,5007.89,4993.33,5003.48,3315.853
1771246800000,5003.49,5004.96,4990.22,4997.62,3223.504
1771250400000,4997.62,4999.79,4983.01,4989.03,3493.545
1771254000000,4989.27,4989.28,4971.53,4981.92,6461.686
1771257600000,4981.84,4992.99,4976.24,4990.8,3763.897
1771261200000,4990.81,4997.34,4990.62,4992.84,1927.309
1771264800000,4992.85,4999.78,4990.56,4995.28,1919.94
1771268400000,4995.28,4997.92,4991.23,4991.88,975.134
1771272000000,4991.88,4996.58,4991.0,4993.78,481.481
1771275600000,4993.76,4996.48,4990.64,4994.48,470.429
1771279200000,4994.47,4999.0,4990.87,4993.17,361.314
1771282800000,4993.18,5000.0,4986.4,4991.49,4808.424
1771286400000,4991.48,4992.84,4934.28,4938.0,11414.584
1771290000000,4937.98,4966.0,4924.44,4959.85,12695.042
1771293600000,4959.84,4973.47,4958.24,4968.64,4538.984
1771297200000,4968.64,4972.22,4952.6,4960.15,4688.847
1771300800000,4960.14,4963.2,4950.04,4954.86,4038.008
1771304400000,4954.85,4955.17,4866.07,4893.15,30746.264
1771308000000,4893.15,4918.12,4890.32,4913.47,10295.222
1771311600000,4913.61,4924.49,4906.4,4920.44,6765.399
1771315200000,4920.44,4932.65,4918.6,4923.18,7405.626
1771318800000,4923.18,4935.0,4913.83,4928.54,6263.992
1771322400000,4928.54,4942.49,4910.81,4915.66,7479.461
1771326000000,4915.67,4933.95,4915.67,4932.02,4747.643
1771329600000,4932.01,4946.22,4930.96,4934.85,8377.753
1771333200000,4934.85,4936.35,4874.89,4875.97,24882.294
1771336800000,4875.96,4908.63,4845.33,4868.21,42175.778
1771340400000,4867.95,4884.48,4853.44,4881.58,19394.423
1771344000000,4881.42,4895.07,4871.25,4871.73,13688.081
1771347600000,4871.73,4874.25,4853.24,4867.95,8836.849
1771351200000,4867.9,4917.5,4866.03,4901.98,9444.94
1771354800000,4902.1,4904.84,4880.0,4884.06,5022.636
1771358400000,4884.05,4885.95,4874.82,4880.55,4152.483
1771362000000,4880.55,4890.2,4877.4,4883.86,2276.731
1771365600000,4883.92,4891.0,4883.29,4889.23,927.521
1771369200000,4889.25,4890.14,4857.35,4861.25,12521.168
1771372800000,4861.26,4884.54,4860.7,4876.43,6950.126
1771376400000,4876.44,4894.7,4876.2,4891.06,6477.22
1771380000000,4891.06,4908.3,4887.91,4906.03,5322.084
1771383600000,4906.36,4922.39,4905.88,4920.49,5330.084
1771387200000,4920.5,4940.97,4917.98,4934.37,5845.258
1771390800000,4934.37,4939.89,4929.25,4933.3,4191.569
1771394400000,4933.21,4936.8,4925.02,4931.39,5054.212
1771398000000,4931.39,4942.5,4930.44,4931.83,4094.11
1771401600000,4931.84,4934.48,4918.57,4919.13,4290.449
1771405200000,4919.14,4925.86,4914.13,4920.96,3660.025
1771408800000,4920.95,4927.25,4912.19,4917.44,3413.494
1771412400000,4917.43,4920.88,4909.32,4915.86,2674.379
1771416000000,4915.86,4948.4,4914.99,4944.72,8177.242
1771419600000,4944.73,4970.95,4944.72,4954.82,13396.341
1771423200000,4954.83,4995.93,4953.73,4992.94,16015.702
1771426800000,4992.85,5008.75,4992.73,4998.04,14298.0
1771430400000,4998.05,5012.91,4991.15,5002.3,8879.498
1771434000000,5002.31,5003.44,4994.76,4999.46,3287.025
1771437600000,4999.47,5004.22,4982.03,4987.95,6844.331
1771441200000,4987.95,4996.25,4973.7,4981.38,7794.294
1771444800000,4981.16,4989.4,4976.27,4986.35,2610.361
1771448400000,4985.92,4987.38,4977.27,4979.25,1892.686
1771452000000,4979.24,4985.71,4979.24,4983.79,954.479
1771455600000,4983.79,4989.41,4964.1,4976.85,9911.427
1771459200000,4976.85,4976.85,4962.3,4963.75,4748.4
1771462800000,4963.57,4978.53,4963.1,4976.14,3130.132
1771466400000,4976.28,4979.97,4969.38,4971.16,2616.334
1771470000000,4971.24,4986.75,4969.0,4985.96,3082.089
1771473600000,4985.95,4988.0,4980.39,4986.09,2855.703
1771477200000,4986.09,5000.83,4986.09,4999.34,4124.753
1771480800000,4999.34,5022.38,4999.1,5020.59,7483.47
1771484400000,5020.6,5023.88,5010.7,5012.24,6735.311
1771488000000,5012.15,5023.66,5008.85,5017.99,6682.126
1771491600000,5018.0,5021.66,4995.19,4998.6,8033.201
1771495200000,4998.55,4998.81,4984.38,4996.39,7371.495
1771498800000,4996.38,5000.51,4981.26,4987.48,8842.419
1771502400000,4987.48,4996.38,4983.75,4988.49,5379.95
1771506000000,4988.48,5001.43,4976.16,5000.41,11713.884
1771509600000,5000.41,5011.99,4966.28,5007.74,21090.481
1771513200000,5007.75,5024.54,4998.36,5015.33,16356.518
1771516800000,5015.34,5015.98,4993.38,4998.36,8757.217
1771520400000,4998.3,5004.3,4986.45,4988.21,5595.636
1771524000000,4988.35,4992.25,4978.84,4984.65,4634.756
1771527600000,4984.5,4993.26,4982.15,4990.56,2677.923
1771531200000,4990.57,5005.75,4990.56,5004.45,2687.872
1771534800000,5004.59,5007.0,4995.5,4999.04,2890.214
1771538400000,4999.11,5004.94,4996.0,5003.94,929.215
1771542000000,5003.95,5010.68,4989.24,4990.75,5674.07
1771545600000,4990.72,5008.79,4989.51,5008.61,2631.267
1771549200000,5008.62,5017.0,4998.91,5000.83,5908.296
1771552800000,5000.82,5009.88,4996.42,4998.88,3727.222
1771556400000,4998.87,5002.0,4985.6,4991.35,3923.823
1771560000000,4991.39,5005.0,4990.18,5002.38,2289.479
1771563600000,5002.38,5013.5,5001.43,5013.4,3992.931
1771567200000,5013.4,5031.77,5013.4,5022.66,10763.688
1771570800000,5022.62,5028.45,5009.09,5010.01,6015.004
1771574400000,5010.01,5033.49,5008.4,5031.32,6268.916
1771578000000,5031.16,5044.78,5029.32,5029.32,9482.566
1771581600000,5029.33,5039.83,5022.53,5037.23,7356.911
1771585200000,5037.45,5038.0,5019.3,5021.21,5067.91
1771588800000,5021.21,5029.24,5011.16,5028.15,6387.09
1771592400000,5028.15,5051.07,5021.94,5045.62,10582.492
1771596000000,5045.7,5064.23,5039.88,5057.71,15531.071
1771599600000,5057.71,5067.68,4994.61,5046.29,40245.591
1771603200000,5046.29,5072.17,5043.17,5068.55,14064.495
1771606800000,5068.5,5079.0,5057.4,5075.54,10314.774
1771610400000,5075.54,5077.2,5058.7,5073.74,13214.53
1771614000000,5073.74,5081.94,5071.79,5081.7,4900.155
1771617600000,5081.69,5101.74,5080.0,5100.35,6057.103
1771621200000,5100.32,5110.98,5095.17,5110.12,5495.367
1771624800000,5110.19,5110.59,5101.47,5103.8,2260.68
1771628400000,5103.8,5106.95,5103.25,5106.95,2147.026
1771632000000,5106.95,5111.57,5106.94,5111.27,2152.035
1771635600000,5111.27,5116.68,5111.01,5112.5,3043.338
1771639200000,5112.5,5114.8,5111.5,5112.19,2776.725
1771642800000,5112.18,5112.18,5108.41,5110.21,2419.968
1771646400000,5110.21,5112.39,5110.2,5110.21,1677.176
1771650000000,5110.21,5112.08,5110.2,5110.7,739.598
1771653600000,5110.7,5110.9,5110.0,5110.81,657.267
1771657200000,5110.81,5112.79,5110.68,5112.4,1106.596
1771660800000,5112.39,5113.75,5112.21,5113.41,770.096
1771664400000,5113.41,5113.57,5112.34,5112.78,962.542
1771668000000,5112.79,5112.79,5111.8,5112.45,1177.622
1771671600000,5112.44,5113.35,5112.1,5112.62,1519.282
1771675200000,5112.62,5114.19,5112.62,5113.59,1166.06
1771678800000,5113.59,5115.7,5113.58,5115.42,1788.736
1771682400000,5115.41,5119.0,5115.0,5118.04,2910.813
1771686000000,5117.69,5119.0,5110.23,5110.24,2811.344
1771689600000,5110.24,5117.6,5110.24,5116.63,2536.733
1771693200000,5116.63,5118.78,5116.26,5118.4,1968.807
1771696800000,5118.25,5119.93,5117.3,5118.0,1245.092
1771700400000,5118.0,5118.01,5114.15,5114.16,1260.312
1771704000000,5114.16,5118.47,5114.16,5117.99,1042.32
1771707600000,5117.98,5118.5,5117.15,5118.01,532.332
1771711200000,5118.01,5118.26,5113.81,5114.24,915.089
1771714800000,5114.24,5114.6,5112.2,5113.4,1956.257
1771718400000,5113.41,5115.89,5113.4,5114.73,924.812
1771722000000,5114.73,5114.74,5112.75,5114.26,1068.31
1771725600000,5114.26,5115.2,5113.4,5113.4,770.15
1771729200000,5113.4,5113.41,5110.9,5111.24,1790.226
1771732800000,5111.24,5114.69,5111.05,5113.09,1252.654
1771736400000,5113.08,5116.26,5113.08,5115.7,1078.343
1771740000000,5115.7,5115.85,5115.25,5115.38,586.733
1771743600000,5115.37,5115.37,5114.0,5114.08,601.738
1771747200000,5114.09,5115.8,5114.09,5114.31,870.944
1771750800000,5114.31,5114.39,5112.24,5112.39,838.841
1771754400000,5112.38,5115.46,5112.31,5114.53,949.257
1771758000000,5114.53,5115.2,5114.04,5114.91,592.967
1771761600000,5114.91,5117.2,5114.9,5116.48,944.537
1771765200000,5116.48,5119.27,5116.48,5118.9,1087.99
1771768800000,5118.9,5139.99,5118.89,5131.64,5750.671
1771772400000,5131.64,5136.0,5117.79,5123.0,6124.336
1771776000000,5123.0,5129.82,5122.99,5127.31,3940.922
1771779600000,5127.31,5133.0,5126.0,5126.08,2306.282
1771783200000,5126.07,5126.4,5122.39,5122.39,1310.015
1771786800000,5122.4,5123.37,5122.0,5122.0,760.956
1771790400000,5122.01,5137.22,5122.01,5130.49,3874.738
1771794000000,5130.5,5133.6,5129.68,5131.57,1340.538
1771797600000,5131.56,5148.87,5131.56,5144.26,4543.176
1771801200000,5144.26,5168.88,5105.15,5161.71,35989.359
1771804800000,5161.72,5166.93,5132.02,5146.89,24448.068
1771808400000,5146.95,5170.5,5142.4,5160.44,10684.365
1771812000000,5160.45,5178.76,5150.83,5177.09,8321.678
1771815600000,5177.1,5178.65,5157.45,5168.97,8355.393
1771819200000,5168.97,5171.0,5158.35,5162.98,4128.79
1771822800000,5162.98,5163.7,5155.25,5160.64,3970.458
1771826400000,5160.63,5163.94,5147.05,5148.2,5919.993
1771830000000,5148.2,5156.54,5127.45,5140.12,15348.391
1771833600000,5139.89,5145.0,5125.53,5142.9,7824.839
1771837200000,5142.87,5153.78,5141.96,5151.75,6048.518
1771840800000,5151.76,5165.63,5148.64,5165.1,6165.174
1771844400000,5165.1,5165.84,5150.1,5152.95,4490.399
1771848000000,5152.89,5167.67,5147.51,5166.59,5983.901
1771851600000,5166.58,5167.97,5146.1,5148.54,7480.241
1771855200000,5148.45,5201.97,5144.02,5193.99,17820.847
1771858800000,5193.99,5205.7,5183.89,5197.5,14001.049
1771862400000,5197.45,5220.99,5179.0,5212.35,15915.447
1771866000000,5212.36,5215.43,5193.68,5208.59,9298.593
1771869600000,5208.59,5217.38,5203.71,5212.29,4916.69
1771873200000,5212.28,5219.4,5209.16,5215.75,3339.792
1771876800000,5215.75,5239.24,5215.75,5238.03,5640.925
1771880400000,5238.02,5239.32,5228.27,5229.71,3272.546
1771884000000,5229.7,5235.0,5226.3,5234.5,1259.492
1771887600000,5234.51,5253.4,5228.0,5238.39,15800.013
1771891200000,5238.3,5240.0,5221.27,5226.66,13529.141
1771894800000,5226.65,5226.65,5148.46,5179.71,47902.489
1771898400000,5179.72,5193.31,5168.89,5192.3,10112.469
1771902000000,5192.29,5195.34,5173.66,5174.55,6702.816
1771905600000,5174.7,5177.45,5165.3,5170.68,7390.889
1771909200000,5170.68,5187.54,5166.73,5184.58,9231.934
